generation fossil gas,generation fossil oil,generation hydro pumped storage consumption,generation hydro water reservoir,generation solar,forecast solar day ahead,total load actual,price day ahead,total load forecast
4443.0,270.0,1150.0,643.0,2922.0,3033.0,25515.0,52.93,25133.0
4620.0,269.0,1313.0,558.0,3852.0,3947.0,26031.0,53.22,25666.0
4476.0,269.0,1299.0,513.0,4079.0,4099.0,25944.0,51.3,25649.0
4342.0,271.0,1299.0,387.0,4015.0,4146.0,26212.0,52.5,25971.0
4432.0,270.0,1433.0,418.0,3867.0,4061.0,25910.0,49.75,25749.0
4361.0,269.0,1887.0,569.0,3682.0,3601.0,24902.0,47.93,24695.0
4495.0,267.0,1932.0,667.0,2998.0,2734.0,24298.0,46.2,24022.0
4928.0,269.0,903.0,973.0,1392.0,1467.0,24530.0,51.05,24212.0
5187.0,269.0,167.0,1607.0,464.0,508.0,27148.0,61.84,26250.0
5798.0,269.0,27.0,1328.0,221.0,180.0,28560.0,64.19,28016.0
5912.0,270.0,85.0,1286.0,82.0,100.0,29476.0,63.78,28850.0
5174.0,270.0,0.0,990.0,52.0,39.0,29489.0,60.55,28912.0
4517.0,279.0,114.0,672.0,51.0,25.0,28137.0,54.1,27807.0
4578.0,282.0,586.0,418.0,49.0,24.0,26081.0,49.87,25774.0
5689.0,346.0,1722.0,506.0,10.0,11.0,28175.0,53.98,28280.0
5083.0,338.0,2519.0,496.0,10.0,5.0,26029.0,50.62,26289.0
4890.0,337.0,3038.0,428.0,10.0,6.0,24810.0,49.28,25132.0
4916.0,328.0,3431.0,385.0,10.0,5.0,24273.0,48.69,24611.0
4828.0,332.0,3504.0,338.0,9.0,9.0,24276.0,48.69,24561.0
5064.0,331.0,2990.0,305.0,10.0,9.0,25000.0,51.58,25208.0
5856.0,325.0,691.0,394.0,9.0,4.0,27737.0,60.99,27840.0
8219.0,325.0,0.0,1192.0,9.0,11.0,32680.0,76.0,32849.0
11228.0,331.0,0.0,1682.0,48.0,166.0,35541.0,75.07,36003.0
11883.0,333.0,0.0,2077.0,805.0,749.0,36604.0,77.53,37190.0
11510.0,330.0,0.0,2891.0,2066.0,1720.0,37077.0,77.51,37784.0
11285.0,329.0,0.0,2367.0,3186.0,2713.0,36929.0,76.46,37757.0
11021.0,324.0,0.0,1531.0,3696.0,3373.0,36373.0,75.07,37384.0
11239.0,336.0,0.0,1550.0,3763.0,3587.0,36191.0,74.84,37135.0
10981.0,337.0,0.0,1188.0,3664.0,3560.0,35193.0,72.72,35924.0
10539.0,337.0,141.0,805.0,3397.0,3232.0,34870.0,71.7,35526.0
10948.0,342.0,4.0,903.0,2523.0,2151.0,34665.0,73.0,35498.0
12145.0,344.0,0.0,1398.0,1033.0,996.0,35328.0,77.69,36407.0
13178.0,348.0,0.0,2968.0,158.0,189.0,37277.0,83.64,38107.0
13463.0,350.0,1.0,3286.0,27.0,78.0,37886.0,85.01,38414.0
11871.0,349.0,0.0,1590.0,22.0,12.0,38103.0,78.0,38582.0
10884.0,347.0,0.0,1098.0,22.0,10.0,37363.0,76.42,37443.0
10176.0,345.0,44.0,771.0,22.0,11.0,34683.0,71.58,34766.0
8151.0,348.0,108.0,625.0,22.0,10.0,31313.0,70.07,31440.0
6242.0,334.0,161.0,514.0,23.0,5.0,28834.0,71.01,28962.0
5243.0,328.0,844.0,326.0,23.0,5.0,26625.0,62.97,26759.0
4603.0,329.0,2051.0,270.0,23.0,9.0,25295.0,55.38,25443.0
4380.0,323.0,2668.0,262.0,23.0,11.0,24852.0,54.72,24820.0
4482.0,320.0,2922.0,327.0,23.0,11.0,24766.0,54.13,24746.0
5101.0,328.0,2713.0,264.0,23.0,11.0,25429.0,54.08,25476.0
6717.0,331.0,1836.0,387.0,22.0,11.0,28162.0,55.42,28330.0
10010.0,325.0,38.0,1288.0,21.0,13.0,33091.0,73.8,33645.0
10970.0,334.0,0.0,2844.0,84.0,144.0,36165.0,77.69,36958.0
10807.0,340.0,0.0,3416.0,790.0,672.0,37128.0,78.0,37608.0
10792.0,340.0,0.0,3222.0,1764.0,1652.0,37397.0,77.71,37961.0
10427.0,338.0,0.0,2309.0,2716.0,2620.0,37210.0,77.02,38000.0
10251.0,332.0,0.0,1349.0,3185.0,3036.0,36996.0,76.42,37414.0
9861.0,331.0,0.0,839.0,3243.0,3098.0,36873.0,76.1,37031.0
8908.0,335.0,26.0,603.0,3137.0,3015.0,35831.0,72.98,35761.0
9126.0,333.0,178.0,593.0,2874.0,2649.0,35546.0,71.7,35388.0
9450.0,336.0,42.0,557.0,2142.0,1869.0,35427.0,71.7,35328.0
10422.0,330.0,0.0,1417.0,773.0,878.0,36207.0,74.98,36215.0
10820.0,339.0,0.0,2750.0,182.0,201.0,38023.0,77.74,38038.0
10788.0,342.0,0.0,2879.0,94.0,73.0,38429.0,78.17,38512.0
10659.0,339.0,0.0,1574.0,40.0,15.0,38505.0,76.63,38654.0
9815.0,338.0,305.0,830.0,39.0,19.0,37701.0,71.01,37589.0
8500.0,339.0,427.0,703.0,38.0,19.0,34917.0,69.48,34879.0
5955.0,342.0,712.0,493.0,38.0,15.0,31506.0,59.99,31618.0
4677.0,333.0,2383.0,353.0,36.0,14.0,28782.0,54.08,29125.0
4307.0,328.0,3442.0,323.0,23.0,8.0,26656.0,47.39,26881.0
4203.0,328.0,3973.0,264.0,22.0,11.0,25288.0,45.0,25527.0
4207.0,328.0,4052.0,264.0,22.0,9.0,24874.0,45.0,25016.0
4458.0,323.0,4041.0,298.0,22.0,2.0,24756.0,44.97,24923.0
4436.0,327.0,3863.0,332.0,22.0,2.0,25388.0,46.99,25566.0
4884.0,328.0,2476.0,561.0,22.0,2.0,28028.0,52.43,28268.0
6273.0,322.0,428.0,978.0,21.0,1.0,32714.0,61.04,33118.0
7584.0,331.0,0.0,1291.0,62.0,74.0,35609.0,66.78,36073.0
7541.0,332.0,0.0,1375.0,368.0,361.0,36470.0,70.97,36899.0
7841.0,332.0,0.0,1731.0,816.0,747.0,36764.0,70.32,37296.0
7741.0,330.0,0.0,2312.0,1223.0,1087.0,36635.0,67.44,37059.0
7533.0,336.0,1.0,1884.0,1455.0,1275.0,36381.0,63.31,36576.0
7159.0,335.0,1.0,1141.0,1392.0,1347.0,36217.0,63.1,36285.0
7014.0,349.0,0.0,816.0,1234.0,1315.0,35298.0,61.26,35188.0
7392.0,347.0,0.0,831.0,955.0,1007.0,34795.0,63.1,34921.0
8507.0,349.0,0.0,1168.0,517.0,639.0,34781.0,67.14,34758.0
8980.0,346.0,0.0,2238.0,105.0,271.0,35747.0,71.69,35578.0
8968.0,350.0,0.0,2451.0,33.0,74.0,37264.0,75.51,37345.0
8689.0,349.0,1.0,2376.0,32.0,6.0,37565.0,75.46,37862.0
7533.0,346.0,10.0,1476.0,32.0,0.0,37580.0,71.0,37892.0
6805.0,346.0,298.0,983.0,32.0,0.0,36887.0,69.65,37181.0
6296.0,347.0,1313.0,770.0,32.0,1.0,34324.0,61.03,34523.0
5232.0,344.0,1910.0,646.0,32.0,4.0,30985.0,54.72,31324.0
4371.0,333.0,2791.0,647.0,32.0,3.0,28574.0,48.23,28954.0
4108.0,327.0,3518.0,774.0,32.0,1.0,26489.0,40.5,26726.0
3942.0,327.0,3599.0,679.0,32.0,1.0,25046.0,37.3,25379.0
3833.0,327.0,3845.0,644.0,32.0,2.0,24547.0,31.99,24830.0
3924.0,323.0,4002.0,701.0,32.0,2.0,24507.0,29.85,24746.0
3925.0,327.0,3729.0,750.0,32.0,1.0,25045.0,34.7,25389.0
4138.0,326.0,2634.0,744.0,32.0,2.0,27559.0,47.19,28057.0
5391.0,325.0,551.0,1256.0,32.0,1.0,32236.0,58.18,32946.0
6331.0,339.0,1.0,1530.0,62.0,86.0,34774.0,70.97,36002.0
6754.0,339.0,1.0,1530.0,427.0,376.0,35475.0,71.7,36919.0
7435.0,338.0,1.0,1882.0,862.0,800.0,35834.0,71.25,37271.0
7406.0,333.0,1.0,1384.0,1093.0,1107.0,35866.0,70.73,37146.0
7433.0,324.0,1.0,1199.0,1235.0,1256.0,35536.0,67.69,36738.0
7067.0,325.0,0.0,1060.0,1203.0,1219.0,35350.0,65.6,36298.0
6478.0,325.0,0.0,989.0,994.0,1139.0,34115.0,62.66,35120.0
6343.0,328.0,0.0,858.0,719.0,875.0,33564.0,60.45,34553.0
7489.0,329.0,1.0,1032.0,315.0,481.0,33527.0,64.93,34362.0
8270.0,337.0,0.0,2198.0,49.0,193.0,34281.0,71.69,35307.0
8245.0,349.0,0.0,2949.0,15.0,0.0,35685.0,74.85,36762.0
8222.0,356.0,0.0,1752.0,11.0,0.0,35769.0,71.69,36831.0
7636.0,356.0,1.0,1453.0,10.0,5.0,35655.0,70.84,36469.0
7526.0,355.0,346.0,1254.0,10.0,5.0,34736.0,70.41,35835.0
6642.0,356.0,847.0,720.0,10.0,4.0,32505.0,63.13,33597.0
5883.0,353.0,1170.0,573.0,10.0,3.0,29996.0,56.07,30896.0
5039.0,340.0,326.0,579.0,11.0,3.0,28277.0,53.66,28675.0
4534.0,334.0,585.0,550.0,11.0,2.0,26275.0,50.05,26484.0
4228.0,331.0,892.0,411.0,11.0,2.0,24788.0,47.58,24843.0
4055.0,317.0,1702.0,375.0,11.0,3.0,23927.0,39.62,24009.0
4048.0,289.0,1889.0,304.0,11.0,3.0,23423.0,37.68,23644.0
4136.0,290.0,1853.0,398.0,11.0,2.0,23394.0,38.0,23657.0
4148.0,289.0,1590.0,444.0,11.0,2.0,24093.0,44.84,24455.0
4514.0,284.0,1004.0,556.0,11.0,3.0,25715.0,49.57,26112.0
5030.0,283.0,190.0,979.0,63.0,149.0,27509.0,58.45,27865.0
5484.0,283.0,43.0,1363.0,866.0,718.0,30068.0,63.53,30494.0
5595.0,281.0,1.0,1102.0,2074.0,1787.0,31816.0,65.8,32257.0
5464.0,270.0,1.0,882.0,3000.0,2744.0,32035.0,63.49,32498.0
5402.0,282.0,1.0,755.0,3613.0,3436.0,31479.0,60.28,32031.0
5066.0,283.0,257.0,720.0,3729.0,3606.0,31337.0,55.8,32142.0
4776.0,275.0,334.0,603.0,3590.0,3595.0,30681.0,55.28,31584.0
4599.0,271.0,420.0,600.0,3320.0,3292.0,29454.0,54.8,30521.0
4633.0,271.0,448.0,640.0,2449.0,2223.0,28788.0,55.8,29913.0
5293.0,270.0,123.0,1048.0,1007.0,999.0,29317.0,65.6,30401.0
5809.0,270.0,78.0,1547.0,175.0,217.0,31756.0,72.32,32307.0
5927.0,273.0,78.0,1454.0,78.0,55.0,32411.0,75.69,33001.0
6279.0,278.0,15.0,1833.0,31.0,18.0,33065.0,75.19,33429.0
6167.0,277.0,1.0,2171.0,30.0,20.0,32818.0,72.77,33232.0
5851.0,278.0,1.0,1336.0,31.0,19.0,31346.0,70.32,31737.0
5390.0,277.0,1.0,803.0,31.0,20.0,29430.0,55.73,29381.0
4634.0,273.0,104.0,599.0,31.0,20.0,27124.0,55.06,26490.0
4540.0,271.0,367.0,574.0,34.0,20.0,24847.0,50.4,24384.0
4351.0,271.0,631.0,442.0,33.0,21.0,23272.0,46.7,22959.0
4090.0,271.0,1178.0,347.0,31.0,22.0,22350.0,40.3,22201.0
4064.0,258.0,1885.0,381.0,32.0,24.0,21989.0,36.0,21845.0
4093.0,270.0,1884.0,373.0,32.0,23.0,22033.0,37.68,21865.0
4454.0,271.0,1722.0,574.0,32.0,23.0,22564.0,38.76,22388.0
4312.0,271.0,1247.0,556.0,33.0,23.0,23355.0,43.84,23274.0
4331.0,271.0,739.0,541.0,91.0,145.0,24225.0,48.51,24092.0
4685.0,270.0,440.0,801.0,942.0,714.0,26294.0,51.72,26267.0
4781.0,271.0,0.0,1209.0,2220.0,1908.0,28577.0,55.13,28153.0
4649.0,270.0,0.0,888.0,3363.0,2938.0,29291.0,54.92,28915.0
4749.0,269.0,0.0,741.0,3879.0,3626.0,29208.0,54.41,28799.0
4701.0,270.0,0.0,621.0,3825.0,3703.0,29468.0,55.25,29225.0
4257.0,270.0,81.0,599.0,3684.0,3585.0,29312.0,52.31,29086.0
4052.0,271.0,414.0,535.0,3414.0,3342.0,28231.0,50.14,28113.0
4420.0,268.0,154.0,676.0,2549.0,2330.0,27717.0,51.88,27651.0
4666.0,269.0,0.0,1356.0,1050.0,980.0,28167.0,62.57,28200.0
5261.0,270.0,0.0,2770.0,202.0,223.0,30948.0,71.8,30709.0
5204.0,270.0,1.0,4097.0,105.0,89.0,32280.0,76.19,32058.0
5482.0,270.0,0.0,4818.0,102.0,45.0,33404.0,78.33,33159.0
5548.0,264.0,0.0,5125.0,48.0,14.0,33639.0,79.32,33134.0
5433.0,265.0,0.0,4505.0,41.0,42.0,32379.0,75.19,31744.0
5343.0,274.0,30.0,2904.0,40.0,44.0,29822.0,69.46,29073.0
4598.0,277.0,337.0,1011.0,32.0,21.0,26926.0,57.03,26806.0
4180.0,277.0,1459.0,625.0,24.0,15.0,24809.0,47.97,24824.0
4025.0,277.0,1944.0,420.0,25.0,12.0,23654.0,46.59,23558.0
4095.0,277.0,2190.0,464.0,25.0,10.0,23107.0,46.59,22988.0
4136.0,273.0,2219.0,524.0,22.0,10.0,23131.0,46.59,22979.0
4284.0,276.0,2162.0,525.0,14.0,11.0,23982.0,47.97,23832.0
5041.0,282.0,1012.0,957.0,14.0,11.0,27169.0,51.68,26896.0
7085.0,297.0,233.0,1638.0,14.0,10.0,32401.0,71.01,32002.0
9685.0,315.0,1.0,2182.0,63.0,127.0,35688.0,72.84,35335.0
10451.0,334.0,1.0,2279.0,786.0,689.0,37066.0,71.74,36574.0
10519.0,337.0,1.0,2130.0,1904.0,1789.0,37637.0,71.69,37416.0
10701.0,337.0,1.0,2078.0,2865.0,2786.0,37480.0,72.05,37354.0
10576.0,337.0,0.0,1396.0,3399.0,3376.0,37039.0,70.62,36933.0
10760.0,337.0,0.0,1353.0,3456.0,3433.0,37037.0,70.97,36786.0
10253.0,343.0,1.0,939.0,3292.0,3389.0,35868.0,71.35,35762.0
10579.0,323.0,0.0,992.0,3083.0,3112.0,35605.0,72.05,35250.0
10691.0,331.0,0.0,2293.0,2295.0,2148.0,35578.0,73.5,35192.0
11159.0,344.0,0.0,2825.0,937.0,972.0,36336.0,75.0,36032.0
11588.0,344.0,0.0,3524.0,183.0,216.0,38141.0,79.94,37882.0
11868.0,345.0,0.0,3427.0,79.0,69.0,38603.0,77.71,38317.0
11045.0,345.0,0.0,2466.0,37.0,24.0,38861.0,73.1,38561.0
9319.0,351.0,0.0,927.0,37.0,18.0,38006.0,69.26,37844.0
7996.0,346.0,175.0,846.0,37.0,24.0,35254.0,63.42,34866.0
6698.0,343.0,942.0,748.0,36.0,27.0,31710.0,55.99,31622.0
5540.0,337.0,1492.0,701.0,33.0,27.0,29193.0,50.25,29335.0
5030.0,331.0,1722.0,683.0,22.0,21.0,26839.0,47.97,27032.0
4953.0,331.0,2802.0,428.0,18.0,18.0,25453.0,43.08,25695.0
5007.0,316.0,2971.0,371.0,16.0,15.0,24848.0,38.3,25131.0
4988.0,320.0,3005.0,358.0,18.0,12.0,24708.0,38.89,25000.0
5418.0,333.0,2570.0,466.0,20.0,11.0,25381.0,44.9,25636.0
7048.0,335.0,1399.0,585.0,19.0,11.0,28138.0,50.14,28354.0
9649.0,338.0,224.0,1104.0,19.0,12.0,33070.0,67.52,33423.0
11690.0,332.0,0.0,1144.0,54.0,115.0,35989.0,71.0,36531.0
12063.0,334.0,0.0,1717.0,709.0,592.0,36993.0,72.19,37562.0
11980.0,334.0,0.0,1840.0,1864.0,1559.0,37346.0,73.02,38125.0
11706.0,331.0,0.0,1397.0,2846.0,2473.0,36965.0,72.19,37833.0
11480.0,332.0,0.0,1134.0,3408.0,3192.0,36474.0,70.97,37364.0
11131.0,339.0,0.0,976.0,3472.0,3375.0,36186.0,70.8,37104.0
10883.0,345.0,0.0,936.0,3419.0,3448.0,35237.0,70.2,36056.0
10743.0,350.0,0.0,867.0,3186.0,3176.0,34899.0,70.32,35706.0
11024.0,351.0,0.0,956.0,2387.0,2207.0,34742.0,71.01,35746.0
12141.0,355.0,0.0,1367.0,984.0,962.0,35526.0,73.02,36511.0
12844.0,355.0,0.0,2201.0,195.0,185.0,37440.0,78.17,38239.0
12866.0,356.0,0.0,2380.0,59.0,62.0,38133.0,76.74,38714.0
11984.0,348.0,0.0,1479.0,52.0,21.0,38388.0,72.04,38960.0
10987.0,351.0,12.0,1161.0,39.0,8.0,37740.0,71.01,38347.0
8863.0,352.0,98.0,999.0,35.0,23.0,35029.0,66.0,35468.0
7172.0,340.0,236.0,637.0,31.0,28.0,31599.0,60.05,32205.0
6223.0,318.0,457.0,596.0,31.0,25.0,28936.0,54.13,29201.0
5963.0,314.0,977.0,670.0,29.0,21.0,26699.0,51.9,26908.0
5739.0,311.0,1630.0,561.0,30.0,23.0,25379.0,49.1,25464.0
5480.0,314.0,1943.0,474.0,30.0,24.0,24917.0,47.89,24845.0
5480.0,308.0,1953.0,512.0,30.0,24.0,24818.0,47.57,24694.0
5742.0,308.0,1448.0,559.0,31.0,24.0,25557.0,49.56,25445.0
7239.0,313.0,239.0,666.0,30.0,23.0,28268.0,57.35,28164.0
10830.0,305.0,1.0,1743.0,30.0,22.0,33172.0,72.19,33022.0
12203.0,325.0,0.0,2432.0,52.0,127.0,36350.0,75.19,36426.0
12577.0,324.0,0.0,2844.0,573.0,615.0,37326.0,76.11,37205.0
12630.0,324.0,0.0,2476.0,1622.0,1552.0,37726.0,75.78,37525.0
12270.0,320.0,0.0,2295.0,2535.0,2586.0,37339.0,73.94,37467.0
11715.0,324.0,0.0,1928.0,3259.0,3219.0,36881.0,73.8,36969.0
11334.0,324.0,0.0,1691.0,3460.0,3360.0,36541.0,73.72,36720.0
10965.0,314.0,0.0,1439.0,3469.0,3337.0,35472.0,72.19,35535.0
10782.0,321.0,0.0,1302.0,3276.0,3073.0,34904.0,72.05,35187.0
10794.0,327.0,0.0,1458.0,2414.0,2139.0,34728.0,72.19,35169.0
11267.0,336.0,0.0,2050.0,946.0,1079.0,35401.0,73.8,35954.0
11947.0,333.0,0.0,3189.0,209.0,292.0,37405.0,76.44,37758.0
12177.0,340.0,0.0,3071.0,97.0,94.0,37907.0,77.0,38466.0
11492.0,343.0,0.0,1646.0,51.0,23.0,38085.0,73.02,38757.0
10682.0,357.0,0.0,1228.0,51.0,16.0,37476.0,71.35,37679.0
8964.0,357.0,0.0,1014.0,40.0,25.0,34941.0,65.0,35042.0
6605.0,352.0,69.0,639.0,31.0,15.0,31692.0,63.12,31762.0
5977.0,332.0,219.0,609.0,31.0,15.0,29107.0,62.07,28928.0
5403.0,329.0,827.0,592.0,32.0,11.0,26747.0,53.6,26683.0
5359.0,320.0,1563.0,612.0,32.0,11.0,25316.0,51.0,25379.0
5118.0,320.0,2373.0,511.0,31.0,14.0,24791.0,46.14,24796.0
5082.0,308.0,2652.0,476.0,30.0,14.0,24741.0,45.1,24652.0
5170.0,317.0,1524.0,499.0,29.0,13.0,25328.0,50.84,25321.0
6099.0,321.0,589.0,644.0,30.0,11.0,28085.0,57.51,27887.0
8020.0,314.0,64.0,1099.0,30.0,11.0,32632.0,70.19,32621.0
9622.0,328.0,0.0,1533.0,78.0,115.0,35800.0,70.91,35444.0
10306.0,333.0,3.0,1708.0,737.0,591.0,36915.0,71.35,36187.0
10423.0,331.0,0.0,1586.0,1876.0,1571.0,37237.0,70.97,36389.0
10058.0,334.0,0.0,1451.0,2860.0,2665.0,36495.0,70.5,36260.0
9499.0,339.0,0.0,947.0,3442.0,3367.0,35751.0,68.71,35808.0
9456.0,340.0,53.0,896.0,3517.0,3557.0,35361.0,69.75,35625.0
9387.0,347.0,46.0,914.0,3491.0,3470.0,34284.0,70.62,34560.0
9545.0,362.0,1.0,997.0,3290.0,3169.0,33717.0,70.69,34179.0
9746.0,363.0,0.0,1299.0,2494.0,2354.0,33567.0,70.9,34016.0
10404.0,360.0,0.0,2125.0,1036.0,1142.0,34264.0,71.69,34644.0
10767.0,361.0,0.0,3081.0,181.0,282.0,36291.0,73.66,36348.0
11064.0,363.0,0.0,3839.0,42.0,96.0,36981.0,75.72,37146.0
10551.0,363.0,0.0,3061.0,30.0,19.0,37208.0,73.04,37528.0
9991.0,361.0,0.0,2146.0,30.0,17.0,36635.0,71.69,37026.0
9511.0,360.0,0.0,1464.0,30.0,20.0,34445.0,70.19,34657.0
7641.0,361.0,1.0,836.0,28.0,20.0,31335.0,67.12,31402.0
5578.0,347.0,96.0,842.0,27.0,20.0,28737.0,61.69,28544.0
4554.0,341.0,793.0,752.0,28.0,22.0,26197.0,50.2,26328.0
4674.0,342.0,1218.0,545.0,29.0,22.0,24912.0,47.96,24860.0
4486.0,342.0,1926.0,515.0,28.0,21.0,24315.0,44.75,24230.0
4391.0,332.0,1849.0,421.0,29.0,22.0,24220.0,44.75,24180.0
4446.0,335.0,1651.0,410.0,30.0,23.0,24856.0,44.75,24877.0
4539.0,340.0,822.0,689.0,30.0,22.0,27243.0,50.2,27446.0
5455.0,338.0,11.0,2017.0,28.0,27.0,31785.0,65.12,31983.0
6525.0,348.0,1.0,2934.0,57.0,134.0,34940.0,67.58,34916.0
6541.0,354.0,1.0,3500.0,708.0,642.0,36023.0,67.84,36069.0
6247.0,349.0,1.0,3985.0,1791.0,1560.0,36343.0,68.23,36417.0
5931.0,345.0,1.0,3446.0,2746.0,2601.0,35728.0,67.08,36123.0
5977.0,346.0,1.0,2772.0,3386.0,3306.0,34784.0,64.99,35445.0
5410.0,345.0,1.0,1239.0,3509.0,3479.0,34271.0,62.3,35042.0
5397.0,336.0,173.0,1096.0,3360.0,3402.0,33076.0,62.02,33854.0
5189.0,344.0,176.0,1149.0,3142.0,3031.0,32243.0,60.93,33089.0
5396.0,351.0,92.0,1279.0,2348.0,2214.0,32069.0,60.51,32794.0
5901.0,350.0,0.0,2120.0,1021.0,1088.0,32575.0,63.3,33515.0
6234.0,356.0,0.0,3097.0,191.0,289.0,34508.0,69.08,35338.0
6120.0,355.0,0.0,2833.0,58.0,74.0,34983.0,68.67,35501.0
6292.0,357.0,0.0,2327.0,40.0,23.0,35053.0,66.83,35535.0
6159.0,355.0,0.0,2132.0,34.0,20.0,34367.0,64.69,35014.0
5464.0,356.0,0.0,1624.0,22.0,15.0,32606.0,62.19,33055.0
4768.0,353.0,0.0,902.0,18.0,14.0,30032.0,55.07,30448.0
4476.0,335.0,310.0,635.0,18.0,14.0,27639.0,49.52,28331.0
3993.0,328.0,822.0,533.0,17.0,10.0,25305.0,43.69,25890.0
4018.0,327.0,1712.0,430.0,20.0,9.0,23590.0,40.17,24218.0
3903.0,322.0,2131.0,499.0,19.0,10.0,22778.0,38.0,23336.0
3830.0,324.0,2126.0,430.0,20.0,12.0,22347.0,39.85,22844.0
3853.0,315.0,2121.0,492.0,20.0,13.0,22246.0,40.49,22914.0
3863.0,280.0,1323.0,450.0,20.0,12.0,22976.0,42.0,23678.0
4095.0,273.0,799.0,754.0,19.0,13.0,24500.0,44.01,24846.0
4227.0,273.0,398.0,849.0,40.0,114.0,26142.0,48.48,26508.0
4429.0,279.0,62.0,887.0,596.0,565.0,28843.0,50.9,29299.0
4407.0,277.0,48.0,858.0,1618.0,1337.0,30716.0,60.84,31083.0
4276.0,275.0,110.0,868.0,2510.0,2256.0,30869.0,60.99,31146.0
4279.0,272.0,152.0,876.0,2937.0,2884.0,30259.0,58.01,30436.0
4285.0,247.0,227.0,792.0,3027.0,3054.0,30017.0,61.59,30392.0
4240.0,232.0,180.0,874.0,3010.0,2929.0,29429.0,61.59,29819.0
4171.0,230.0,354.0,1206.0,2845.0,2563.0,28549.0,60.0,28617.0
4131.0,230.0,94.0,1323.0,2202.0,1919.0,27953.0,58.77,27843.0
4291.0,239.0,0.0,1682.0,945.0,988.0,28272.0,61.59,28192.0
4283.0,254.0,0.0,2760.0,154.0,310.0,30533.0,68.71,30098.0
4442.0,257.0,0.0,3254.0,43.0,107.0,31257.0,69.48,30683.0
4571.0,257.0,0.0,3207.0,34.0,23.0,31714.0,69.26,31383.0
4488.0,257.0,0.0,2690.0,35.0,19.0,31560.0,65.45,31494.0
4563.0,255.0,0.0,2008.0,36.0,23.0,30357.0,62.72,30370.0
4521.0,254.0,46.0,1531.0,27.0,18.0,28299.0,61.4,28582.0
4483.0,239.0,505.0,814.0,19.0,10.0,25787.0,50.9,26292.0
4126.0,239.0,507.0,628.0,10.0,25.0,23559.0,46.1,23707.0
4226.0,246.0,1075.0,544.0,9.0,16.0,21948.0,42.0,22201.0
4057.0,246.0,1579.0,547.0,9.0,13.0,21096.0,38.19,21300.0
3782.0,238.0,1694.0,488.0,9.0,5.0,20647.0,35.7,21071.0
3864.0,244.0,1697.0,515.0,9.0,5.0,20680.0,37.46,21132.0
3942.0,241.0,1414.0,507.0,9.0,4.0,21058.0,40.86,21783.0
4053.0,241.0,1278.0,570.0,9.0,3.0,22040.0,43.84,23173.0
4292.0,238.0,816.0,548.0,28.0,92.0,23151.0,44.69,24594.0
4155.0,234.0,259.0,758.0,507.0,517.0,25712.0,47.7,27123.0
4190.0,241.0,0.0,797.0,1418.0,1305.0,27923.0,51.59,29034.0
4358.0,241.0,0.0,1031.0,2288.0,2116.0,28528.0,51.32,29399.0
4035.0,241.0,0.0,1299.0,2848.0,2773.0,28063.0,50.9,28856.0
4169.0,245.0,0.0,794.0,2964.0,3025.0,27999.0,54.0,28776.0
4057.0,246.0,0.0,937.0,2818.0,3025.0,27537.0,54.6,28119.0
3944.0,212.0,0.0,1163.0,2621.0,2649.0,26377.0,51.32,26963.0
4071.0,211.0,0.0,1279.0,1992.0,1891.0,25900.0,52.0,26669.0
4261.0,208.0,0.0,1975.0,808.0,902.0,26512.0,59.89,27324.0
4541.0,209.0,1.0,3945.0,167.0,231.0,29465.0,67.0,30026.0
4738.0,208.0,0.0,4839.0,81.0,96.0,30094.0,69.7,30781.0
4633.0,207.0,0.0,4466.0,29.0,23.0,29273.0,70.52,30035.0
4263.0,207.0,0.0,3505.0,27.0,11.0,27618.0,69.26,28234.0
4040.0,209.0,0.0,2551.0,27.0,16.0,25548.0,63.09,25990.0
4222.0,208.0,0.0,2373.0,25.0,15.0,24598.0,59.74,25165.0
4421.0,205.0,0.0,1868.0,13.0,8.0,23814.0,64.69,24015.0
4258.0,206.0,0.0,1315.0,11.0,9.0,22630.0,61.2,23150.0
4244.0,204.0,143.0,947.0,11.0,3.0,21166.0,56.72,21776.0
4464.0,203.0,773.0,547.0,11.0,1.0,19993.0,51.32,20399.0
4287.0,194.0,1118.0,510.0,11.0,4.0,19311.0,46.4,19466.0
4214.0,196.0,1138.0,482.0,11.0,3.0,19221.0,45.0,19211.0
4344.0,197.0,1135.0,394.0,11.0,2.0,19534.0,41.5,19209.0
4357.0,200.0,1344.0,928.0,11.0,3.0,20067.0,41.1,19242.0
4110.0,204.0,1235.0,957.0,26.0,89.0,20286.0,40.82,18471.0
4187.0,197.0,638.0,842.0,299.0,483.0,21595.0,42.56,19558.0
4225.0,205.0,149.0,1055.0,879.0,1148.0,23887.0,51.32,21217.0
4214.0,204.0,145.0,1497.0,1345.0,1649.0,25401.0,52.25,22789.0
4691.0,206.0,21.0,1344.0,1601.0,1794.0,25810.0,51.8,23482.0
4399.0,208.0,149.0,1048.0,1504.0,1836.0,25947.0,49.0,23925.0
4346.0,208.0,935.0,623.0,1291.0,1614.0,25185.0,39.92,23590.0
4427.0,209.0,2782.0,513.0,1006.0,1201.0,23465.0,27.3,21688.0
4197.0,212.0,3238.0,560.0,523.0,738.0,23073.0,25.8,21093.0
4176.0,211.0,2046.0,579.0,99.0,350.0,23617.0,34.05,21811.0
3962.0,212.0,962.0,997.0,16.0,108.0,25831.0,40.79,24805.0
